,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
7246,55 - 59,KBW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7247,60 - 64,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7248,25 - 29,KBW,29.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7249,50 - 54,KBW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7250,25 - 29,KBW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7251,65 - 69,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7252,30 - 34,NRW,44.98,39.98,30.0,0.0,VF CABLEMAX,1.0
7253,40 - 44,NRW,39.99,49.99,30.0,0.0,VF RIP U-TREUE,0.0
7254,25 - 29,KBW,34.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7255,70 - 74,NRW,42.99,39.99,30.0,0.0,VF CABLEMAX,0.0
7256,35 - 39,KBW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7257,50 - 54,HSN,44.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7258,40 - 44,KBW,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7259,45 - 49,KBW,52.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7260,70 - 74,HSN,34.99,47.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7261,30 - 34,NRW,34.98,47.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7262,40 - 44,NRW,39.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7263,25 - 29,NRW,39.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7264,25 - 29,KBW,44.98,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7265,35 - 39,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7266,55 - 59,NRW,39.98,54.98,30.0,0.0,VF RIP U-TREUE,1.0
7267,25 - 29,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7268,30 - 34,KBW,39.99,49.98,30.0,0.0,VF CABLEMAX,0.0
7269,60 - 64,HSN,39.99,44.98,30.0,0.0,VF CABLEMAX,1.0
7270,35 - 39,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7271,60 - 64,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7272,60 - 64,KBW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7273,30 - 34,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7274,25 - 29,NRW,44.98,49.98,30.0,0.0,VF RIP U-TREUE,1.0
7275,35 - 39,NRW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7276,35 - 39,HSN,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7277,65 - 69,NRW,44.99,42.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7278,25 - 29,NRW,32.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7279,25 - 29,KBW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7280,40 - 44,NRW,32.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7281,40 - 44,HSN,44.99,34.99,30.0,0.0,VF CABLEMAX,0.0
7282,50 - 54,NRW,34.97,49.97,30.0,0.0,VF RIP U-TREUE,1.0
7283,55 - 59,NRW,44.96,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7284,50 - 54,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7285,25 - 29,NRW,34.99,29.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7286,40 - 44,NRW,49.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7287,35 - 39,NRW,47.98,47.98,30.0,0.0,VF RIP U-TREUE,0.0
7288,35 - 39,HSN,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7289,50 - 54,NRW,44.98,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7290,45 - 49,NRW,34.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7291,80 and over,NRW,44.99,44.99,30.0,0.0,VF CABLEMAX,0.0
7292,55 - 59,HSN,27.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
7293,45 - 49,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7294,35 - 39,NRW,34.99,44.99,30.0,0.0,VF CABLEMAX,0.0
7295,35 - 39,HSN,34.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7296,30 - 34,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7297,30 - 34,NRW,49.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7298,35 - 39,NRW,34.97,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7299,35 - 39,NRW,39.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7300,25 - 29,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7301,40 - 44,NRW,29.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7302,35 - 39,KBW,39.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7303,35 - 39,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7304,55 - 59,NRW,39.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7305,30 - 34,KBW,39.98,39.99,30.0,0.0,VF CABLEMAX,1.0
7306,35 - 39,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7307,18 - 24,HSN,65.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7308,25 - 29,HSN,39.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7309,55 - 59,NRW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7310,40 - 44,NRW,49.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7311,40 - 44,KBW,24.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7312,35 - 39,KBW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7313,55 - 59,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7314,70 - 74,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7315,65 - 69,KBW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7316,25 - 29,HSN,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7317,55 - 59,NRW,39.99,42.99,30.0,0.0,VF RIP U-TREUE,0.0
7318,45 - 49,KBW,44.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7319,30 - 34,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7320,45 - 49,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7321,50 - 54,KBW,54.99,34.98,30.0,0.0,VF CABLEMAX,1.0
7322,60 - 64,NRW,44.98,49.99,30.0,0.0,VF CABLEMAX,0.0
7323,70 - 74,HSN,49.99,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7324,55 - 59,NRW,49.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7325,30 - 34,NRW,39.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7326,75 - 79,KBW,39.99,56.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7327,70 - 74,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,0.0
7328,25 - 29,NRW,34.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7329,30 - 34,NRW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7330,40 - 44,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7331,55 - 59,NRW,44.98,44.97,30.0,0.0,VF CABLEMAX,1.0
7332,35 - 39,KBW,39.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7333,35 - 39,KBW,44.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7334,40 - 44,NRW,34.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7335,50 - 54,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7336,25 - 29,NRW,44.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7337,45 - 49,NRW,27.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7338,30 - 34,KBW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7339,25 - 29,NRW,54.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7340,65 - 69,KBW,37.99,49.97,30.0,1.0,VF CABLEMAX,0.0
7341,40 - 44,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7342,40 - 44,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7343,35 - 39,KBW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7344,70 - 74,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7345,30 - 34,NRW,44.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7346,70 - 74,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7347,40 - 44,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7348,25 - 29,NRW,49.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7349,45 - 49,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7350,40 - 44,KBW,39.96,54.98,30.0,0.0,VF CABLEMAX,1.0
7351,25 - 29,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7352,65 - 69,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,1.0
7353,35 - 39,NRW,54.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7354,45 - 49,NRW,44.99,44.99,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
7355,35 - 39,NRW,34.97,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7356,35 - 39,HSN,34.98,33.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7357,50 - 54,NRW,65.98,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7358,35 - 39,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7359,40 - 44,NRW,29.97,39.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7360,50 - 54,NRW,44.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7361,65 - 69,NRW,42.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7362,30 - 34,HSN,39.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7363,40 - 44,KBW,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7364,65 - 69,KBW,29.99,44.97,30.0,0.0,VF CABLEMAX,0.0
7365,25 - 29,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7366,35 - 39,NRW,34.98,63.99,30.0,0.0,VF RIP U-TREUE,0.0
7367,18 - 24,NRW,29.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7368,30 - 34,KBW,39.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7369,50 - 54,KBW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7370,65 - 69,NRW,34.99,29.99,30.0,0.0,GIGAZUHAUSE TREUE C,1.0
7371,35 - 39,NRW,34.99,47.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7372,40 - 44,KBW,44.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7373,25 - 29,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7374,35 - 39,NRW,39.96,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7375,55 - 59,KBW,39.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7376,40 - 44,KBW,34.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7377,35 - 39,NRW,29.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7378,60 - 64,NRW,32.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7379,25 - 29,NRW,37.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7380,40 - 44,HSN,37.99,39.99,30.0,0.0,VF CABLEMAX,1.0
7381,40 - 44,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7382,55 - 59,NRW,49.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7383,55 - 59,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7384,45 - 49,NRW,34.99,39.98,30.0,0.0,VF CABLEMAX,0.0
7385,45 - 49,KBW,44.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7386,30 - 34,KBW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7387,65 - 69,NRW,39.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7388,55 - 59,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7389,25 - 29,KBW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7390,35 - 39,NRW,49.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
7391,55 - 59,NRW,39.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7392,30 - 34,NRW,44.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7393,40 - 44,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7394,35 - 39,HSN,39.97,49.99,30.0,0.0,VF RIP U-TREUE,0.0
7395,60 - 64,NRW,49.98,44.97,30.0,0.0,VF RIP U-TREUE,0.0
7396,35 - 39,KBW,44.97,52.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7397,30 - 34,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7398,35 - 39,KBW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
7399,25 - 29,NRW,29.99,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7400,60 - 64,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7401,40 - 44,NRW,54.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7402,80 and over,KBW,44.98,34.94,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7403,50 - 54,NRW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7404,35 - 39,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7405,65 - 69,HSN,24.98,49.98,30.0,0.0,VF RIP U-TREUE,0.0
7406,35 - 39,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7407,65 - 69,NRW,34.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7408,30 - 34,KBW,44.97,34.99,30.0,0.0,VF CABLEMAX,0.0
7409,35 - 39,NRW,49.97,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7410,25 - 29,NRW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7411,40 - 44,HSN,39.98,44.98,30.0,0.0,VF CABLEMAX,0.0
7412,40 - 44,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7413,18 - 24,NRW,44.99,19.98,30.0,0.0,VF RIP U-TREUE,0.0
7414,25 - 29,HSN,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7415,30 - 34,NRW,54.98,37.99,44.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7416,55 - 59,NRW,34.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7417,25 - 29,NRW,54.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7418,50 - 54,NRW,34.99,42.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7419,50 - 54,NRW,34.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7420,50 - 54,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7421,40 - 44,NRW,39.96,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7422,60 - 64,KBW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7423,40 - 44,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7424,35 - 39,NRW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7425,35 - 39,KBW,34.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7426,50 - 54,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7427,25 - 29,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7428,25 - 29,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7429,35 - 39,NRW,44.99,29.97,30.0,0.0,VF RIP U-TREUE,1.0
7430,30 - 34,NRW,49.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7431,40 - 44,KBW,39.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
7432,50 - 54,NRW,42.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7433,55 - 59,NRW,49.97,39.97,30.0,0.0,VF CABLEMAX,1.0
7434,70 - 74,KBW,39.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7435,40 - 44,HSN,44.98,32.98,30.0,0.0,VF CABLEMAX,1.0
7436,35 - 39,KBW,39.99,34.97,30.0,0.0,VF RIP U-TREUE,1.0
7437,35 - 39,KBW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
7438,65 - 69,KBW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
7439,40 - 44,NRW,44.98,49.97,30.0,0.0,VF RIP U-TREUE,1.0
7440,65 - 69,NRW,39.98,44.99,30.0,0.0,VF CABLEMAX,0.0
7441,35 - 39,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7442,55 - 59,HSN,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7443,40 - 44,KBW,34.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
7444,40 - 44,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7445,65 - 69,NRW,49.99,37.99,47.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7446,55 - 59,NRW,44.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7447,35 - 39,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7448,35 - 39,HSN,47.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7449,70 - 74,HSN,17.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
7450,35 - 39,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7451,25 - 29,KBW,39.98,53.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7452,55 - 59,NRW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7453,45 - 49,KBW,34.99,49.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7454,55 - 59,NRW,29.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7455,50 - 54,NRW,44.98,39.99,30.0,0.0,VF CABLEMAX,1.0
7456,65 - 69,NRW,49.98,32.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7457,55 - 59,NRW,32.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7458,25 - 29,HSN,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7459,60 - 64,HSN,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7461,65 - 69,NRW,37.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7462,40 - 44,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7463,40 - 44,NRW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
7464,50 - 54,HSN,24.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7465,25 - 29,NRW,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7466,35 - 39,KBW,29.98,42.99,30.0,0.0,VF CABLEMAX,0.0
7467,55 - 59,KBW,39.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7468,45 - 49,NRW,39.99,54.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7469,25 - 29,KBW,52.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7470,30 - 34,KBW,44.99,44.98,30.0,0.0,VF CABLEMAX,1.0
7471,65 - 69,NRW,44.98,34.98,30.0,0.0,VF CABLEMAX,0.0
7472,40 - 44,KBW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7473,25 - 29,KBW,39.99,64.98,30.0,0.0,VF RIP U-TREUE,0.0
7474,25 - 29,HSN,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7475,40 - 44,NRW,47.99,34.99,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
7476,30 - 34,NRW,32.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7477,25 - 29,HSN,49.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7478,35 - 39,NRW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7479,18 - 24,HSN,34.99,32.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7481,70 - 74,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7482,35 - 39,NRW,34.99,39.99,30.0,0.0,VF CABLEMAX,0.0
7483,60 - 64,KBW,44.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7484,35 - 39,KBW,44.98,44.99,30.0,0.0,VF CABLEMAX,1.0
7485,25 - 29,NRW,24.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7486,35 - 39,NRW,39.99,39.98,30.0,0.0,VF CABLEMAX,0.0
7487,25 - 29,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7488,25 - 29,NRW,48.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7489,25 - 29,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7490,55 - 59,KBW,34.98,34.98,30.0,0.0,VF CABLEMAX,1.0
7491,35 - 39,NRW,39.98,43.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7492,30 - 34,HSN,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
7493,25 - 29,KBW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7494,50 - 54,NRW,49.97,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7495,55 - 59,NRW,44.98,34.97,30.0,0.0,VF RIP U-TREUE,1.0
7496,35 - 39,KBW,34.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7497,60 - 64,KBW,29.99,27.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7498,35 - 39,HSN,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7499,25 - 29,NRW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7500,25 - 29,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7501,55 - 59,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7502,60 - 64,KBW,32.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7503,50 - 54,NRW,29.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7504,70 - 74,KBW,34.97,39.98,30.0,0.0,VF RIP U-TREUE,0.0
7505,35 - 39,KBW,44.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7506,35 - 39,NRW,44.99,34.99,30.0,0.0,VF CABLEMAX,0.0
7507,50 - 54,NRW,44.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
7508,55 - 59,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7509,35 - 39,KBW,24.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7510,65 - 69,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7511,35 - 39,NRW,39.99,24.99,30.0,0.0,VF RIP U-TREUE,1.0
7512,70 - 74,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7513,35 - 39,NRW,39.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7514,80 and over,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7515,40 - 44,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7516,30 - 34,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7517,45 - 49,KBW,44.98,34.99,30.0,0.0,VF CABLEMAX,1.0
7518,60 - 64,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7519,50 - 54,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,1.0
7520,45 - 49,NRW,29.97,39.97,30.0,0.0,VF RIP U-TREUE,1.0
7521,35 - 39,NRW,49.98,44.97,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
7522,55 - 59,HSN,34.97,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7523,40 - 44,NRW,52.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7524,50 - 54,KBW,42.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7525,65 - 69,NRW,34.97,34.99,30.0,0.0,VF RIP U-TREUE,1.0
7526,40 - 44,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7527,35 - 39,KBW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7528,40 - 44,NRW,44.97,34.98,30.0,0.0,VF RIP U-TREUE,0.0
7529,60 - 64,NRW,39.99,39.99,2.0,0.0,VF CABLEMAX,1.0
7530,80 and over,KBW,34.96,34.98,30.0,0.0,VF CABLEMAX,1.0
7531,30 - 34,KBW,34.98,34.99,30.0,0.0,VF RIP U-TREUE,1.0
7532,40 - 44,KBW,39.97,44.99,30.0,0.0,VF CABLEMAX,0.0
7533,30 - 34,NRW,39.97,37.99,30.0,1.0,GIGAZUHAUSE KABEL,0.0
7534,40 - 44,NRW,39.98,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
