region,cohort,flag_churn,customer_age_class,count_internet_previous_cancellations_0_18,basket_months_since_contract_start_date,count_transactions_Online,internet_product_name,internet_diff_churn_months,internet_all_outofcontract,calls_inbound_waiting_time_inqueue_0_6,calls_inbound_talk_time_0_6,count_calls_inbound_0_6,internet_months_since_contract_start_date,internet_months_until_contract_end,internet_days_until_initial_contract_end,campaign_dima_email_0_18,campaign_dima_service_0_18,campaign_dima_xsell_0_18,campaign_dima_0_18,contract_summaries_csconfirmed_0_3,basket_package_price_list,internet_package_price_list,internet_package_price_disc,basket_package_price_disc,internet_cons_package_price_list,basket_months_until_contract_end,basket_days_until_contract_end,non_internet_months_until_contract_end,non_internet_days_until_contract_end,internet_days_until_contract_end,non_internet_months_since_contract_start_date,count_previous_cancellations_0_18,basket_proportion_disc,internet_product_category,count_transactions_Commercial_Operations,basket_product_category,internet_down_speed,basket_days_until_next_promo_end,count_transactions_other,number_cust_at_lastamp_segment,number_cust_at_node_segment
NRW,2024-08-01,0,70 - 74,0,135,0,3PLAY PLUS 50,0,1,0,0,0,135,0,0,0,1,0,1,0,67.960000000,46.970000000,46.970000000,67.960000000,46.970000000,0,30,0,30,30,135,0,0E-9,3PLAY,0,DIGITAL KABELANSCHLUSS,50,0,0,21,359
NRW,2024-08-01,0,30 - 34,0,14,3,GIGAZUHAUSE 100 KABEL,0,0,0,0,0,14,10,321,7,0,2,0,0,42.970000000,42.970000000,42.970000000,42.970000000,42.970000000,10,321,0,30,321,14,0,0E-9,2PLAY,0,SUPERWLAN,100,0,0,33,442
NRW,2024-08-01,0,35 - 39,0,37,0,RED INTERNET UND PHONE 500 CABLE U,0,1,0,0,0,37,0,0,0,1,0,1,0,49.990000000,49.990000000,49.990000000,49.990000000,49.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,500,0,0,58,499
KBW,2024-08-01,1,25 - 29,0,40,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,40,0,0,8,2,0,3,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,1,57,476
NRW,2024-08-01,1,70 - 74,0,15,0,GIGAZUHAUSE 50 TREUE C,0,0,72,264,2,15,9,289,7,2,1,2,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,9,289,0,30,289,15,0,0E-9,2PLAY,0,SUPERWLAN,50,0,0,53,256
KBW,2024-08-01,0,75 - 79,0,24,0,VF CABLEMAX 1000,0,0,18,0,1,24,0,17,7,2,0,2,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,17,0,0,17,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,49,717
NRW,2024-08-01,0,30 - 34,0,44,0,RED INTERNET UND PHONE 250 CABLE U,0,1,112,223,1,44,0,0,0,0,0,0,0,44.970000000,39.980000000,39.980000000,30.990000000,39.980000000,0,30,0,30,30,44,0,0.310000000,2PLAY,0,VTV INTERNATIONAL,250,1500,4,133,572
NRW,2024-08-01,1,50 - 54,0,41,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,41,0,0,0,1,0,1,0,49.980000000,34.990000000,34.990000000,44.980000000,34.990000000,0,30,0,30,30,41,0,0.100000000,2PLAY,1,HD OPTION,50,1500,0,17,389
NRW,2024-08-01,1,18 - 24,0,24,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,24,0,0,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,0,126,252
NRW,2024-08-01,0,80 and over,0,129,0,2PLAY PLUS 100,0,1,0,0,0,129,0,0,5,1,0,1,0,44.650000000,44.650000000,44.650000000,44.650000000,44.650000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,100,0,1,34,423
NRW,2024-08-01,0,70 - 74,0,143,3,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,100,0,0,0,1,0,1,0,63.960000000,42.970000000,42.970000000,63.960000000,42.970000000,0,30,0,30,30,143,0,0E-9,2PLAY,2,ANALOG KABELANSCHLUSS,250,0,1,118,210
NRW,2024-08-01,1,50 - 54,0,28,0,VF CABLEMAX 1000,0,1,0,0,0,28,0,0,7,2,0,2,0,53.960000000,53.960000000,53.960000000,53.960000000,53.960000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,26,168
NRW,2024-08-01,1,65 - 69,0,26,1,VF CABLEMAX 1000,0,1,0,0,0,26,0,0,5,1,0,1,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,30,0,30,30,26,0,0E-9,2PLAY,0,N/A,1000,0,0,38,250
NRW,2024-08-01,0,65 - 69,0,14,0,GIGAZUHAUSE 50 TREUE B,29,0,0,0,0,14,10,312,8,1,0,4,0,22.990000000,22.990000000,22.990000000,22.990000000,22.990000000,10,312,0,30,312,14,0,0E-9,2PLAY,0,SUPERWLAN,50,0,1,76,907
HSN,2024-08-01,0,25 - 29,0,23,0,VF CABLEMAX 1000,0,0,0,0,0,23,1,36,7,2,0,2,0,169.920000000,169.920000000,169.920000000,169.920000000,169.920000000,1,36,0,0,36,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,197,687
KBW,2024-08-01,0,50 - 54,0,70,0,VF RIP 250 U-TREUE,0,1,0,0,0,70,0,0,0,1,2,1,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,250,0,0,84,456
HSN,2024-08-01,1,30 - 34,0,71,0,VF RIP 100 U-TREUE,0,1,0,0,0,71,0,0,0,1,0,1,0,32.990000000,32.990000000,32.990000000,32.990000000,32.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,100,0,0,15,202
NRW,2024-08-01,0,40 - 44,0,42,0,VF RIP 100 U-TREUE,0,1,0,0,0,42,0,0,8,1,0,1,0,59.960000000,29.990000000,29.990000000,59.960000000,29.990000000,0,30,0,30,30,42,0,0E-9,2PLAY,0,VF PREMIUM,100,0,0,15,261
NRW,2024-08-01,0,45 - 49,0,101,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,69,0,0,8,2,0,2,0,56.970000000,44.980000000,44.980000000,56.970000000,44.980000000,0,30,0,30,30,101,0,0E-9,2PLAY,2,TV START,250,0,0,36,270
NRW,2024-08-01,0,80 and over,0,42,0,VF RIP 1000 U-TREUE,0,1,133,0,1,42,0,0,5,1,0,1,0,54.980000000,54.980000000,54.980000000,54.980000000,54.980000000,0,30,0,30,30,42,0,0E-9,2PLAY,0,N/A,1000,0,0,30,515
NRW,2024-08-01,0,60 - 64,0,45,0,VF RIP 100 U-TREUE,0,1,0,0,0,27,0,0,8,1,0,1,0,50.350000000,29.990000000,29.990000000,50.350000000,29.990000000,0,30,0,30,30,45,0,0E-9,2PLAY,1,HD OPTION,100,0,0,0,0
NRW,2024-08-01,1,30 - 34,0,23,1,RED INTERNET & PHONE 50 CABLE U,0,0,0,0,0,23,1,51,10,2,4,2,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,1,51,0,30,51,23,0,0E-9,2PLAY,0,SUPERWLAN,50,0,0,66,382
NRW,2024-08-01,1,30 - 34,0,12,2,GIGAZUHAUSE 50 KABEL,0,0,0,0,0,12,12,372,5,0,0,0,0,37.980000000,37.980000000,37.980000000,37.980000000,37.980000000,12,372,0,30,372,12,0,0E-9,2PLAY,0,SUPERWLAN,50,0,0,101,470
KBW,2024-08-01,1,40 - 44,0,155,0,2PLAY 50MBIT,0,1,0,0,0,155,0,0,0,1,0,1,0,40.800000000,40.800000000,40.800000000,40.800000000,40.800000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,50,0,1,140,715
KBW,2024-08-01,0,35 - 39,0,56,0,GIGAZUHAUSE 1000 KABEL,0,1,3,224,1,56,0,0,6,2,0,2,0,54.990000000,54.990000000,54.990000000,54.990000000,54.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,1000,0,17,86,359
NRW,2024-08-01,1,25 - 29,0,41,0,RED INTERNET UND PHONE 500 CABLE U,0,1,0,0,0,41,0,0,0,1,0,1,0,53.980000000,53.980000000,53.980000000,53.980000000,53.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,500,0,0,44,172
NRW,2024-08-01,1,50 - 54,0,79,0,VF RIP 250 U-TREUE,0,1,0,0,0,79,0,0,0,1,0,1,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,250,0,0,177,234
NRW,2024-08-01,1,50 - 54,0,23,0,VF RIP 100 U-TREUE,0,0,0,0,0,23,1,49,7,2,0,2,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,1,49,0,30,49,23,0,0E-9,2PLAY,1,SUPERWLAN,100,0,0,44,181
KBW,2024-08-01,1,35 - 39,0,33,0,VF RIP 250 U-TREUE,0,1,0,0,0,33,0,0,1,1,0,1,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,0,112,314
NRW,2024-08-01,1,45 - 49,0,65,4,VF RIP 500 U-TREUE,0,1,33,2526,8,43,0,0,7,1,2,1,0,47.990000000,47.990000000,47.990000000,47.990000000,47.990000000,0,30,0,30,30,65,0,0E-9,2PLAY,0,N/A,500,0,1,29,192
HSN,2024-08-01,1,40 - 44,0,43,0,VF RIP 250 U-TREUE,0,1,0,0,0,43,0,0,3,2,0,2,0,52.980000000,37.990000000,37.990000000,52.980000000,37.990000000,0,30,0,30,30,43,0,0E-9,2PLAY,1,SUPERWLAN,250,0,0,31,560
KBW,2024-08-01,0,60 - 64,0,127,0,RED INTERNET UND PHONE 50 CABLE U,0,1,152,455,1,127,0,0,12,1,0,2,0,60.480000000,60.480000000,60.480000000,60.480000000,60.480000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,50,0,0,280,418
NRW,2024-08-01,0,35 - 39,0,64,0,2PLAY FLY 400,0,1,0,0,0,64,0,0,5,1,2,1,0,62.970000000,62.970000000,62.970000000,62.970000000,62.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,400,0,0,95,244
NRW,2024-08-01,0,60 - 64,0,53,0,VF CABLEMAX 1000,0,1,0,0,0,53,0,0,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,1000,0,0,22,562
NRW,2024-08-01,0,60 - 64,0,66,1,VF RIP 100 U-TREUE,0,1,0,0,0,66,0,0,6,1,0,1,0,37.980000000,37.980000000,37.980000000,37.980000000,37.980000000,0,30,0,30,30,66,0,0E-9,2PLAY,1,N/A,100,0,0,43,185
KBW,2024-08-01,1,50 - 54,0,30,0,VF CABLEMAX 1000,0,1,0,0,0,30,0,0,5,1,0,1,0,59.970000000,44.980000000,44.980000000,59.970000000,44.980000000,0,30,0,30,30,30,0,0E-9,2PLAY,0,HD OPTION,1000,0,0,32,386
KBW,2024-08-01,1,45 - 49,0,26,0,VF CABLEMAX 1000,0,1,0,0,0,26,0,0,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,2,0,0E-9,2PLAY,1,SUPERWLAN,1000,0,0,81,521
KBW,2024-08-01,1,35 - 39,0,53,1,VF CABLEMAX 1000,0,1,0,0,0,53,0,0,6,1,0,1,0,55.460000000,49.970000000,49.970000000,55.460000000,49.970000000,22,691,22,691,30,2,0,0E-9,2PLAY,0,DIGITAL KABELANSCHLUSS,1000,0,0,106,499
HSN,2024-08-01,0,30 - 34,0,86,3,GIGAZUHAUSE 100 TREUE C,0,0,0,0,0,14,10,333,5,1,0,1,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,10,333,0,30,333,86,0,0E-9,2PLAY,1,SUPERWLAN,100,0,1,372,372
KBW,2024-08-01,0,70 - 74,0,200,0,VF RIP 100 U-TREUE,0,1,0,0,0,44,0,0,8,2,0,2,0,53.350000000,32.990000000,32.990000000,53.350000000,32.990000000,0,30,0,30,30,200,0,0E-9,2PLAY,0,ANALOG KABELANSCHLUSS,100,0,0,0,0
KBW,2024-08-01,0,60 - 64,0,124,0,VF RIP 250 U-TREUE,0,1,0,0,0,79,0,0,6,1,0,1,0,60.980000000,39.990000000,39.990000000,60.980000000,39.990000000,0,30,0,30,30,124,0,0E-9,2PLAY,2,DIGITAL KABELANSCHLUSS,250,0,3,236,236
NRW,2024-08-01,1,40 - 44,0,69,2,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,69,0,0,0,1,0,1,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,0,30,0,30,30,69,0,0E-9,2PLAY,1,SUPERWLAN,250,0,1,348,348
KBW,2024-08-01,1,65 - 69,0,140,0,3PLAY PLUS 100 MTA,0,1,0,0,0,125,0,0,6,1,0,1,0,64.920000000,60.920000000,60.920000000,64.920000000,60.920000000,0,30,0,30,30,140,0,0E-9,3PLAY,0,N/A,100,0,0,59,992
NRW,2024-08-01,1,30 - 34,0,52,0,VF RIP 250 U-TREUE,0,1,0,0,0,52,0,0,2,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,52,0,0E-9,2PLAY,2,N/A,250,0,0,9,239
NRW,2024-08-01,1,45 - 49,0,21,0,RED INTERNET & PHONE 50 CABLE U,0,0,0,0,0,21,3,93,2,2,0,2,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,3,93,0,30,93,2,0,0E-9,2PLAY,2,SUPERWLAN,50,0,0,153,311
KBW,2024-08-01,1,70 - 74,0,209,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,117,0,0,0,1,0,1,0,53.940000000,32.950000000,32.950000000,53.940000000,32.950000000,0,30,0,30,30,209,0,0E-9,2PLAY,1,ANALOG KABELANSCHLUSS,50,0,3,30,562
KBW,2024-08-01,0,60 - 64,0,12,0,GIGAZUHAUSE 50 KABEL,0,0,0,0,0,12,12,381,5,0,0,0,0,37.980000000,37.980000000,37.980000000,37.980000000,37.980000000,12,381,0,30,381,12,0,0E-9,2PLAY,0,SUPERWLAN,50,0,0,54,1058
NRW,2024-08-01,1,45 - 49,0,26,1,VF RIP 250 U-TREUE,0,1,0,0,0,26,0,0,9,2,4,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,0,0,0E-9,2PLAY,0,N/A,250,0,0,257,628
NRW,2024-08-01,1,45 - 49,0,51,0,VF RIP 100 U-TREUE,0,1,0,0,0,51,0,0,0,1,2,1,0,32.990000000,32.990000000,32.990000000,32.990000000,32.990000000,0,30,0,30,30,51,0,0E-9,2PLAY,2,N/A,100,0,0,40,305
HSN,2024-08-01,0,45 - 49,0,72,0,INTERNET COMFORT 60,0,1,0,0,0,72,0,0,6,1,0,1,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,0,30,0,0,30,0,0,0E-9,1PLAY,0,1PLAY,60,0,0,25,452
HSN,2024-08-01,1,30 - 34,0,24,0,RED INTERNET UND PHONE 250 CABLE U,0,0,0,0,0,24,0,20,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,20,24,0,0E-9,2PLAY,0,SUPERWLAN,250,0,0,80,356
HSN,2024-08-01,1,45 - 49,0,56,0,GIGAZUHAUSE 500 KABEL,0,1,0,0,0,56,0,0,0,0,0,0,0,49.990000000,49.990000000,49.990000000,49.990000000,49.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,500,0,0,56,208
NRW,2024-08-01,0,55 - 59,0,138,0,3PLAY PLUS 50,0,1,0,0,0,138,0,0,5,1,0,1,0,44.650000000,44.650000000,44.650000000,44.650000000,44.650000000,0,30,0,0,30,0,0,0E-9,3PLAY,1,3PLAY,50,0,0,235,491
KBW,2024-08-01,1,55 - 59,0,203,0,RED INTERNET UND PHONE 500 CABLE U,0,1,0,0,0,57,0,0,0,1,0,1,0,70.350000000,49.990000000,49.990000000,70.350000000,49.990000000,0,30,0,30,30,203,0,0E-9,2PLAY,2,N/A,500,0,0,59,599
NRW,2024-08-01,1,55 - 59,0,20,0,GIGAZUHAUSE 100 KABEL,0,0,0,0,0,20,4,152,11,0,0,1,0,63.960000000,43.970000000,43.970000000,63.960000000,43.970000000,4,152,4,152,152,20,0,0E-9,2PLAY,1,SUPERWLAN,100,0,0,24,409
NRW,2024-08-01,1,40 - 44,0,23,0,VF RIP 250 U-TREUE,0,0,266,650,1,23,1,60,5,78,0,78,0,40.980000000,37.990000000,37.990000000,40.980000000,37.990000000,1,60,0,30,60,23,0,0E-9,2PLAY,3,SUPERWLAN,250,0,0,13,441
KBW,2024-08-01,1,25 - 29,0,22,1,VF CABLEMAX 1000,0,0,0,0,0,22,2,80,10,2,5,2,0,39.980000000,39.980000000,39.980000000,39.980000000,39.980000000,2,80,0,0,80,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,98,843
KBW,2024-08-01,0,30 - 34,0,65,0,VF RIP 250 U-TREUE,0,1,0,0,0,65,0,0,0,1,2,1,0,47.980000000,42.980000000,42.980000000,47.980000000,42.980000000,17,541,17,541,30,65,0,0E-9,2PLAY,2,N/A,250,0,3,136,471
NRW,2024-08-01,1,45 - 49,0,46,2,VF CABLEMAX 1000,0,1,0,0,0,46,0,0,7,2,0,2,0,54.980000000,54.980000000,54.980000000,49.980000000,54.980000000,0,30,0,30,30,22,0,0.090000000,2PLAY,0,N/A,1000,80,0,96,262
KBW,2024-08-01,1,35 - 39,0,33,0,RED INTERNET & PHONE 50 CABLE U,0,1,0,0,0,33,0,0,0,0,0,0,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,50,0,2,132,253
NRW,2024-08-01,0,50 - 54,0,56,0,VF RIP 500 U-TREUE,0,1,0,0,0,39,0,0,0,1,0,1,0,47.990000000,47.990000000,47.990000000,47.990000000,47.990000000,0,30,0,30,30,56,0,0E-9,2PLAY,0,N/A,500,0,0,60,481
NRW,2024-08-01,0,30 - 34,0,18,2,GIGAZUHAUSE 100 TREUE C,0,0,0,0,0,18,6,198,9,3,1,3,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,6,198,0,30,198,18,0,0E-9,2PLAY,0,SUPERWLAN,100,0,0,66,611
NRW,2024-08-01,0,60 - 64,0,122,0,2PLAY PLUS 100,0,1,0,0,0,122,0,0,11,2,5,3,0,42.980000000,42.980000000,42.980000000,42.980000000,42.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,100,0,0,276,276
NRW,2024-08-01,0,40 - 44,1,19,1,GIGAZUHAUSE 50 KABEL,11,0,0,0,0,19,5,155,6,1,0,1,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,5,155,0,0,155,0,1,0E-9,2PLAY,0,2PLAY,50,0,1,37,267
HSN,2024-08-01,0,60 - 64,0,29,0,VF RIP 250 U-TREUE,0,1,0,0,0,29,0,0,6,2,0,2,0,37.990000000,37.990000000,37.990000000,37.990000000,37.990000000,0,30,0,30,30,29,0,0E-9,2PLAY,1,SUPERWLAN,250,0,0,43,105
NRW,2024-08-01,1,40 - 44,0,31,0,RED INTERNET & PHONE 50 CABLE U,0,0,0,0,0,24,0,8,9,4,0,4,0,34.990000000,34.990000000,34.990000000,24.990000000,34.990000000,0,30,0,30,8,31,0,0.290000000,2PLAY,1,SUPERWLAN,50,7,0,330,604
NRW,2024-08-01,1,18 - 24,0,34,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,34,0,0,10,2,3,2,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,0,30,0,30,30,34,0,0E-9,2PLAY,1,SUPERWLAN,50,0,0,177,593
KBW,2024-08-01,0,35 - 39,0,38,0,VF RIP 250 U-TREUE,0,1,0,0,0,38,0,0,0,1,0,1,0,80.960000000,40.980000000,40.980000000,70.960000000,40.980000000,0,30,0,30,30,38,0,0.120000000,2PLAY,0,VF PREMIUM,250,1500,0,18,642
HSN,2024-08-01,0,60 - 64,0,79,2,VF RIP 100 U-TREUE,0,1,0,0,0,79,0,0,7,2,0,2,0,34.980000000,29.990000000,29.990000000,34.980000000,29.990000000,0,30,0,30,30,79,0,0E-9,2PLAY,0,N/A,100,0,1,379,379
NRW,2024-08-01,0,25 - 29,0,22,1,VF CABLEMAX 1000,0,0,0,0,0,22,2,89,2,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,2,89,0,30,89,22,0,0E-9,2PLAY,0,SUPERWLAN,1000,0,0,58,404
KBW,2024-08-01,0,70 - 74,0,17,0,GIGAZUHAUSE 250 TREUE D,0,0,0,0,0,17,7,230,6,1,0,1,0,37.980000000,37.980000000,37.980000000,37.980000000,37.980000000,7,230,0,0,230,0,1,0E-9,2PLAY,0,2PLAY,250,0,0,0,0
KBW,2024-08-01,1,30 - 34,0,14,0,GIGAZUHAUSE 100 KABEL,0,0,0,0,0,14,4,128,7,0,4,0,0,39.980000000,39.980000000,39.980000000,39.980000000,39.980000000,4,128,0,0,128,0,0,0E-9,2PLAY,1,2PLAY,100,0,0,32,276
KBW,2024-08-01,0,50 - 54,0,13,0,GIGAZUHAUSE 100 KABEL,0,0,0,0,0,13,11,358,8,1,0,3,0,44.970000000,44.970000000,44.970000000,44.970000000,44.970000000,11,358,0,0,358,0,0,0E-9,2PLAY,2,2PLAY,100,0,2,91,588
KBW,2024-08-01,1,25 - 29,0,34,0,VF CABLEMAX 1000,0,1,0,0,0,34,0,0,9,2,2,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,48,702
NRW,2024-08-01,0,50 - 54,0,41,0,RED INTERNET UND PHONE 100 CABLE U,0,1,0,0,0,41,0,0,6,1,0,1,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,100,0,12,15,157
KBW,2024-08-01,1,35 - 39,0,45,0,VF RIP 100 U-TREUE,0,1,0,0,0,45,0,0,0,1,0,1,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,0,30,0,30,30,45,0,0E-9,2PLAY,0,N/A,100,0,0,54,386
NRW,2024-08-01,0,65 - 69,0,34,0,VF CABLEMAX 1000,0,1,0,0,0,34,0,0,2,2,0,2,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,17,537
NRW,2024-08-01,0,80 and over,0,95,2,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,95,0,0,0,1,0,1,0,42.970000000,42.970000000,42.970000000,42.970000000,42.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,1,37,421
HSN,2024-08-01,0,55 - 59,0,27,0,VF CABLEMAX 1000,0,1,0,0,0,27,0,0,6,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,27,0,0E-9,2PLAY,1,SUPERWLAN,1000,0,0,0,0
KBW,2024-08-01,0,25 - 29,1,12,0,GIGAZUHAUSE 100 TREUE C,25,0,0,0,0,12,12,390,11,1,0,11,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,12,390,0,0,390,0,1,0E-9,2PLAY,1,2PLAY,100,0,3,61,330
HSN,2024-08-01,1,80 and over,0,122,2,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,122,0,0,0,1,1,1,0,25.000000000,25.000000000,25.000000000,25.000000000,25.000000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,50,0,1,57,637
KBW,2024-08-01,0,35 - 39,0,69,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,69,0,0,0,0,0,0,0,27.990000000,27.990000000,27.990000000,27.990000000,27.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,50,0,0,14,394
NRW,2024-08-01,0,50 - 54,0,42,0,VF RIP 250 U-TREUE,0,1,0,0,0,42,0,0,0,0,0,0,0,37.990000000,37.990000000,37.990000000,37.990000000,37.990000000,0,30,0,30,30,42,0,0E-9,2PLAY,1,N/A,250,0,0,196,334
HSN,2024-08-01,0,55 - 59,0,46,4,VF CABLEMAX 1000,0,1,445,521,3,46,0,0,6,1,0,1,0,47.960000000,47.960000000,47.960000000,47.960000000,47.960000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,1,103,454
NRW,2024-08-01,0,25 - 29,2,13,5,GIGAZUHAUSE 100 KABEL,16,0,0,0,0,13,11,361,5,0,0,0,0,42.970000000,42.970000000,42.970000000,42.970000000,42.970000000,11,361,0,30,361,13,2,0E-9,2PLAY,0,SUPERWLAN,100,0,2,138,458
KBW,2024-08-01,0,30 - 34,0,28,0,VF CABLEMAX 1000,0,1,0,0,0,28,0,0,8,2,3,2,0,209.840000000,209.840000000,209.840000000,209.840000000,209.840000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,163,510
NRW,2024-08-01,1,45 - 49,0,37,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,37,0,0,0,0,0,0,0,34.980000000,34.980000000,34.980000000,34.980000000,34.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,0,91,339
NRW,2024-08-01,0,60 - 64,0,70,0,EAZY 20,0,1,0,0,0,70,0,0,0,0,0,0,0,11.980000000,11.980000000,11.980000000,11.980000000,11.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,20,0,0,45,252
KBW,2024-08-01,1,55 - 59,0,12,0,GIGAZUHAUSE 1000 KABEL,0,0,0,0,0,12,12,365,7,0,1,0,0,87.950000000,62.980000000,62.980000000,87.950000000,62.980000000,12,365,12,365,365,12,0,0E-9,2PLAY,0,VF PREMIUM,1000,0,0,142,391
KBW,2024-08-01,1,25 - 29,0,57,0,3PLAY FLY 400,0,1,0,0,0,57,0,0,0,0,0,0,0,80.980000000,59.990000000,59.990000000,80.980000000,59.990000000,0,30,0,30,30,57,0,0E-9,3PLAY,2,DIGITAL KABELANSCHLUSS,400,0,0,43,372
NRW,2024-08-01,1,40 - 44,0,20,2,VF CABLEMAX 500,26,0,0,0,0,20,4,140,7,1,1,1,0,39.980000000,39.980000000,39.980000000,39.980000000,39.980000000,4,140,0,0,140,0,0,0E-9,2PLAY,0,2PLAY,500,0,1,75,643
HSN,2024-08-01,0,45 - 49,0,79,0,VF RIP 100 U-TREUE,0,1,0,0,0,79,0,0,0,1,0,1,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,0,30,0,30,30,79,0,0E-9,2PLAY,0,N/A,100,0,0,303,583
NRW,2024-08-01,0,55 - 59,0,12,1,GIGAZUHAUSE 1000 KABEL,0,0,0,0,0,12,12,385,5,0,0,0,0,64.980000000,64.980000000,64.980000000,64.980000000,64.980000000,12,385,0,0,385,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,184,414
HSN,2024-08-01,0,50 - 54,0,69,0,INTERNET COMFORT 60,0,1,0,0,0,69,0,0,0,0,2,0,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,0,30,0,0,30,0,0,0E-9,1PLAY,0,1PLAY,60,0,0,32,494
